,Total sqft,price,bhk,location_weight,housing_type_IndependentFloor,housing_type_IndependentHouse,housing_type_StudioApartment,housing_type_Villa,type_RK
2817,1200,280.0,3,7.544479068393417,0,0,0,0,0
2818,700,118.0,1,7.544479068393417,0,0,0,0,0
2819,700,120.0,1,7.544479068393417,0,0,0,0,0
2820,1475,350.0,3,7.544479068393417,0,0,0,0,0
2821,990,254.99999999999997,2,10.810588917453035,0,0,0,0,0
2822,730,62.0,1,2.948147884164289,0,0,0,0,0
2823,1120,204.99999999999997,1,8.937670294484382,0,0,0,0,0
2824,550,150.0,1,10.810588917453035,0,0,0,0,0
2825,1494,320.0,2,9.396920203404093,0,0,0,0,0
2826,1811,380.0,3,9.396920203404093,0,0,0,0,0
2827,1039,225.0,2,7.5222911524692595,0,0,0,0,0
2828,932,225.0,2,8.937670294484382,0,0,0,0,0
2829,726,229.99999999999997,2,8.937670294484382,0,0,0,0,0
2830,660,165.0,1,8.937670294484382,0,0,0,0,0
2831,3646,1200.0,3,17.24664428286602,0,0,0,0,0
2832,1424,300.0,2,3.414803784231323,0,0,0,0,0
2833,1188,400.0,2,8.690312226551617,0,0,0,0,0
2834,1250,210.0,2,3.8842194205412137,0,0,0,0,0
2835,3200,750.0,5,8.690312226551617,0,0,0,0,0
2836,715,68.0,1,2.948147884164289,0,0,0,0,0
2837,715,65.0,1,2.948147884164289,0,0,0,0,0
2838,685,76.0,1,2.5088386365152426,0,0,0,0,0
2839,700,77.0,1,2.5088386365152426,0,0,0,0,0
2840,630,62.0,1,2.5088386365152426,0,0,0,0,0
2841,575,65.0,1,2.5088386365152426,0,0,0,0,0
2842,820,86.0,2,2.5088386365152426,0,0,0,0,0
2843,1305,135.0,3,2.5088386365152426,0,0,0,0,0
2844,850,95.0,2,2.5088386365152426,0,0,0,0,0
2846,1050,100.0,2,3.6824055217444194,0,0,0,0,0
2847,1100,240.0,2,6.234852022324505,0,0,0,0,0
2848,1989,231.99999999999997,3,4.558281067931539,0,0,0,0,0
2849,1000,105.0,2,6.113112311831544,0,0,0,0,0
2850,1100,161.0,2,5.626709358948703,0,0,0,0,0
2851,1000,500.0,2,15.471687384015109,0,0,0,0,0
2852,900,305.0,2,15.471687384015109,0,0,0,0,0
2853,1000,450.0,2,15.374224534720831,0,0,0,0,0
2854,1050,475.0,2,15.471687384015109,0,0,0,0,0
2855,900,400.0,2,15.471687384015109,0,0,0,0,0
2856,900,425.0,2,15.471687384015109,0,0,0,0,0
2857,1000,457.0,2,15.471687384015109,0,0,0,0,0
2858,1200,475.0,2,15.471687384015109,0,0,0,0,0
2859,1000,340.0,2,15.471687384015109,0,0,0,0,0
2860,900,375.0,2,15.471687384015109,0,0,0,0,0
2861,1000,600.0,2,15.471687384015109,0,0,0,0,0
2862,1000,650.0,2,15.471687384015109,0,0,0,0,0
2863,1000,500.0,2,15.471687384015109,0,0,0,0,0
2864,1100,400.0,2,15.471687384015109,0,0,0,0,0
2865,1100,850.0,2,15.471687384015109,0,0,0,0,0
2866,1000,300.0,2,15.374224534720831,0,0,0,0,0
2867,850,300.0,2,15.471687384015109,0,0,0,0,0
2868,1000,500.0,2,15.471687384015109,0,0,0,0,0
2869,1000,400.0,2,15.471687384015109,0,0,0,0,0
2870,1000,325.0,2,15.471687384015109,0,0,0,0,0
2871,1000,400.0,2,15.374224534720831,0,0,0,0,0
2872,1100,400.0,2,15.471687384015109,0,0,0,0,0
2873,1100,500.0,2,15.374224534720831,0,0,0,0,0
2874,900,325.0,2,15.374224534720831,0,0,0,0,0
2875,1200,600.0,2,15.471687384015109,0,0,0,0,0
2876,1050,400.0,2,15.471687384015109,0,0,0,0,0
2877,1500,600.0,3,15.471687384015109,0,0,0,0,0
2878,2200,650.0,4,15.471687384015109,0,0,0,0,0
2879,1600,650.0,3,15.471687384015109,0,0,0,0,0
2880,1400,600.0,3,15.374224534720831,0,0,0,0,0
2881,1300,650.0,3,15.471687384015109,0,0,0,0,0
2882,1200,450.0,3,15.471687384015109,0,0,0,0,0
2883,1500,575.0,3,19.251550930558338,0,0,0,0,0
2884,1300,700.0,3,15.471687384015109,0,0,0,0,0
2885,1600,550.0,3,15.471687384015109,0,0,0,0,0
2886,1250,465.00000000000006,3,15.471687384015109,0,0,0,0,0
2887,1500,650.0,3,15.471687384015109,0,0,0,0,0
2888,1400,540.0,3,15.471687384015109,0,0,0,0,0
2889,1473,409.99999999999994,2,18.599644635266014,0,0,0,0,0
2890,1850,725.0,3,30.758455073043827,0,0,0,0,0
2891,1897,675.0,3,30.758455073043827,0,0,0,0,0
2892,1092,180.0,2,5.739456745942991,0,0,0,0,0
2893,660,160.0,1,10.810588917453035,0,0,0,0,0
2894,660,150.0,1,8.937670294484382,0,0,0,0,0
2895,1473,399.0,2,18.599644635266014,0,0,0,0,0
2896,550,145.0,1,8.937670294484382,0,0,0,0,0
2897,1277,450.0,2,13.51477553198586,0,0,0,0,0
2898,1300,290.0,3,6.234852022324505,0,0,0,0,0
2899,1200,260.0,3,6.234852022324505,0,0,0,0,0
2900,1500,310.0,3,6.234852022324505,0,0,0,0,0
2901,1050,210.0,2,6.234852022324505,0,0,0,0,0
2902,1555,178.0,2,4.558281067931539,0,0,0,0,0
2903,600,56.0,1,3.6824055217444194,0,0,0,0,0
2904,1200,190.0,2,6.113112311831544,0,0,0,0,0
2905,650,83.0,1,6.113112311831544,0,0,0,0,0
2906,1000,105.0,2,3.6824055217444194,0,0,0,0,0
2907,650,68.0,1,3.6824055217444194,0,0,0,0,0
2908,1200,35.0,2,1.0489627109599093,0,0,0,0,0
2909,400,58.0,1,6.149800991706135,0,0,0,0,0
2910,810,197.0,2,5.382118159784759,0,0,0,0,0
2911,1146,276.0,3,5.382118159784759,0,0,0,0,0
2912,977,235.0,3,5.382118159784759,0,0,0,0,0
2913,750,177.0,2,5.382118159784759,0,0,0,0,0
2914,465,97.0,1,3.516022657072505,0,0,0,0,0
2915,630,130.0,2,3.516022657072505,0,0,0,0,0
2916,621,42.0,1,1.1838134626807832,0,0,0,0,0
2917,1040,52.0,2,1.1838134626807832,0,0,0,0,0
2918,621,42.0,1,1.1838134626807832,0,0,0,0,0
2919,621,41.0,1,1.1838134626807832,0,0,0,0,0
2920,620,40.0,1,1.1838134626807832,0,0,0,0,0
2921,1030,55.0,2,1.1838134626807832,0,0,0,0,0
2922,1025,54.0,2,1.1838134626807832,0,0,0,0,0
2923,1020,53.0,2,1.1838134626807832,0,0,0,0,0
2924,655,38.5,1,1.1838134626807832,0,0,0,0,0
2925,655,38.0,1,1.1838134626807832,0,0,0,0,0
2926,625,37.5,1,1.1838134626807832,0,0,0,0,0
2927,650,36.5,1,1.1838134626807832,0,0,0,0,0
2928,524,135.0,1,8.937670294484382,0,0,0,0,0
2929,750,86.0,1,3.2039594126846485,0,0,0,0,0
2930,750,78.0,1,3.2039594126846485,0,0,0,0,0
2931,1550,144.0,3,2.948147884164289,0,0,0,0,0
2932,1550,139.0,3,2.948147884164289,0,0,0,0,0
2933,1550,137.0,3,2.948147884164289,0,0,0,0,0
2934,1550,135.0,3,2.948147884164289,0,0,0,0,0
2935,990,113.99999999999999,2,2.948147884164289,0,0,0,0,0
2936,990,110.00000000000001,2,2.948147884164289,0,0,0,0,0
2937,990,100.0,2,2.948147884164289,0,0,0,0,0
2938,715,73.0,1,2.948147884164289,0,0,0,0,0
2939,715,70.0,1,2.948147884164289,0,0,0,0,0
2940,1450,170.0,3,2.948147884164289,0,0,0,0,0
2941,1450,165.0,3,2.948147884164289,0,0,0,0,0
2942,1450,160.0,3,2.948147884164289,0,0,0,0,0
2943,1024,125.0,2,2.948147884164289,0,0,0,0,0
2944,940,96.0,2,6.149800991706135,0,0,0,0,0
2945,1175,434.99999999999994,3,11.644422550966476,0,0,0,0,0
2946,971,359.0,3,11.644422550966476,0,0,0,0,0
2947,1027,380.0,3,11.644422550966476,0,0,0,0,0
2948,861,319.0,2,11.644422550966476,0,0,0,0,0
2949,795,294.0,2,11.644422550966476,0,0,0,0,0
2950,1034,382.0,3,11.644422550966476,0,0,0,0,0
2951,965,357.0,2,11.644422550966476,0,0,0,0,0
2952,854,316.0,2,11.644422550966476,0,0,0,0,0
2953,853,316.0,2,11.644422550966476,0,0,0,0,0
2954,1145,423.00000000000006,3,11.644422550966476,0,0,0,0,0
2955,986,365.0,3,11.644422550966476,0,0,0,0,0
2956,857,317.0,2,11.644422550966476,0,0,0,0,0
2957,845,312.0,2,11.644422550966476,0,0,0,0,0
2958,324,61.0,1,3.516022657072505,0,0,0,0,0
2959,313,68.0,1,3.516022657072505,0,0,0,0,0
2960,302,66.0,1,3.516022657072505,0,0,0,0,0
2961,311,68.0,1,3.516022657072505,0,0,0,0,0
2962,650,23.0,1,2.2568874658128215,0,0,0,0,0
2963,550,65.5,1,2.9352394045122727,0,0,0,0,0
2964,950,172.0,2,2.9352394045122727,0,0,0,0,0
2965,950,169.0,2,2.9352394045122727,0,0,0,0,0
2966,850,92.0,2,2.9352394045122727,0,0,0,0,0
2967,527,27.41,1,1.1838134626807832,0,0,0,0,0
2968,512,27.7,1,1.1838134626807832,0,0,0,0,0
2969,525,27.76,1,1.1838134626807832,0,0,0,0,0
2970,519,27.85,1,1.1838134626807832,0,0,0,0,0
2971,503,27.35,1,1.1838134626807832,0,0,0,0,0
2972,686,39.25,1,1.1838134626807832,0,0,0,0,0
2973,695,39.78,1,1.1838134626807832,0,0,0,0,0
2974,696,39.95,1,1.1838134626807832,0,0,0,0,0
2975,678,38.5,1,1.1838134626807832,0,0,0,0,0
2976,692,39.26,1,1.1838134626807832,0,0,0,0,0
2977,673,39.0,1,1.1838134626807832,0,0,0,0,0
2978,679,39.1,1,1.1838134626807832,0,0,0,0,0
2979,1425,315.0,3,3.6308651857781338,0,0,0,0,0
2980,673,39.0,1,1.1838134626807832,0,0,0,0,0
2981,679,39.1,1,1.1838134626807832,0,0,0,0,0
2982,1425,315.0,3,3.6308651857781338,0,0,0,0,0
2983,1050,235.0,2,6.149800991706135,0,0,0,0,0
2984,1050,231.99999999999997,2,6.149800991706135,0,0,0,0,0
2985,1425,320.0,3,3.6308651857781338,0,0,0,0,0
2986,1425,317.0,3,6.149800991706135,0,0,0,0,0
2987,1000,49.92,2,1.1838134626807832,0,0,0,0,0
2988,954,48.36,2,1.1838134626807832,0,0,0,0,0
2989,1425,320.0,3,6.149800991706135,0,0,0,0,0
2990,930,170.0,2,6.149800991706135,0,0,0,0,0
2991,1425,325.0,3,6.149800991706135,0,0,0,0,0
2992,677,33.25,1,1.1838134626807832,0,0,0,0,0
2993,650,114.99999999999999,1,6.149800991706135,0,0,0,0,0
2994,678,33.52,1,1.1838134626807832,0,0,0,0,0
2995,685,33.0,1,1.1838134626807832,0,0,0,0,0
2996,600,93.0,1,6.149800991706135,0,0,0,0,0
2997,600,93.5,1,6.149800991706135,0,0,0,0,0
2998,1425,310.0,3,6.149800991706135,0,0,0,0,0
2999,930,175.0,2,6.149800991706135,0,0,0,0,0
